row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales
3024,CA-2018-124674,17/11/2018,23/11/2018,STANDARD CLASS,JB-16000,JOY BELL-,CONSUMER,UNITED STATES,BROWNSVILLE,TEXAS,78521.0,CENTRAL,FUR-BO-10002202,FURNITURE,BOOKCASES,"ATLANTIC METALS MOBILE 2-SHELF BOOKCASES, CUSTOM COLORS",327.7328
3025,CA-2016-164441,08/11/2016,13/11/2016,STANDARD CLASS,AC-10450,AMY COX,CONSUMER,UNITED STATES,NEW YORK CITY,NEW YORK,10011.0,EAST,OFF-BI-10001922,OFFICE SUPPLIES,BINDERS,STOREX DURA PRO BINDERS,52.272
3026,CA-2016-164441,08/11/2016,13/11/2016,STANDARD CLASS,AC-10450,AMY COX,CONSUMER,UNITED STATES,NEW YORK CITY,NEW YORK,10011.0,EAST,OFF-PA-10001667,OFFICE SUPPLIES,PAPER,GREAT WHITE MULTI-USE RECYCLED PAPER (20LB. AND 84 BRIGHT),17.94
3027,CA-2018-169054,22/04/2018,26/04/2018,STANDARD CLASS,MO-17800,MEG O'CONNEL,HOME OFFICE,UNITED STATES,PHILADELPHIA,PENNSYLVANIA,19140.0,EAST,FUR-FU-10001488,FURNITURE,FURNISHINGS,"TENEX 46"" X 60"" COMPUTER ANTI-STATIC CHAIRMAT, RECTANGULAR SHAPED",254.352
3028,CA-2015-106719,24/08/2015,24/08/2015,SAME DAY,RB-19645,ROBERT BARROSO,CORPORATE,UNITED STATES,BILLINGS,MONTANA,59102.0,WEST,OFF-BI-10002799,OFFICE SUPPLIES,BINDERS,"SLIMVIEW POLY BINDER, 3/8""",8.288
3029,CA-2018-116855,17/12/2018,21/12/2018,STANDARD CLASS,AI-10855,ARIANNE IRVING,CONSUMER,UNITED STATES,CHESAPEAKE,VIRGINIA,23320.0,SOUTH,FUR-CH-10003846,FURNITURE,CHAIRS,HON VALUTASK SWIVEL CHAIRS,504.9
3030,US-2017-164189,24/03/2017,28/03/2017,STANDARD CLASS,DR-12880,DAN REICHENBACH,CORPORATE,UNITED STATES,GRESHAM,OREGON,97030.0,WEST,TEC-PH-10003691,TECHNOLOGY,PHONES,BLACKBERRY Q10,403.168
3031,CA-2016-168480,21/09/2016,27/09/2016,STANDARD CLASS,DM-12955,DARIO MEDINA,CORPORATE,UNITED STATES,LINCOLN PARK,MICHIGAN,48146.0,CENTRAL,FUR-BO-10000468,FURNITURE,BOOKCASES,O'SULLIVAN 2-SHELF HEAVY-DUTY BOOKCASES,194.32
3032,CA-2016-168480,21/09/2016,27/09/2016,STANDARD CLASS,DM-12955,DARIO MEDINA,CORPORATE,UNITED STATES,LINCOLN PARK,MICHIGAN,48146.0,CENTRAL,OFF-AR-10001044,OFFICE SUPPLIES,ART,"BOSTON RANGER #55 PENCIL SHARPENER, BLACK",25.99
3033,US-2017-114293,21/11/2017,26/11/2017,STANDARD CLASS,JH-16180,JUSTIN HIRSH,CONSUMER,UNITED STATES,GRESHAM,OREGON,97030.0,WEST,FUR-CH-10003833,FURNITURE,CHAIRS,NOVIMEX FABRIC TASK CHAIR,195.136
3034,CA-2018-134173,16/09/2018,21/09/2018,STANDARD CLASS,AB-10060,ADAM BELLAVANCE,HOME OFFICE,UNITED STATES,PHILADELPHIA,PENNSYLVANIA,19143.0,EAST,OFF-PA-10004355,OFFICE SUPPLIES,PAPER,XEROX 231,20.736
3035,US-2016-123960,11/06/2016,16/06/2016,STANDARD CLASS,BD-11605,BRIAN DAHLEN,CONSUMER,UNITED STATES,MONROE,LOUISIANA,71203.0,SOUTH,TEC-AC-10003038,TECHNOLOGY,ACCESSORIES,KINGSTON DIGITAL DATATRAVELER 16GB USB 2.0,53.7
3036,US-2016-123960,11/06/2016,16/06/2016,STANDARD CLASS,BD-11605,BRIAN DAHLEN,CONSUMER,UNITED STATES,MONROE,LOUISIANA,71203.0,SOUTH,OFF-BI-10002799,OFFICE SUPPLIES,BINDERS,"SLIMVIEW POLY BINDER, 3/8""",36.26
3037,US-2016-123960,11/06/2016,16/06/2016,STANDARD CLASS,BD-11605,BRIAN DAHLEN,CONSUMER,UNITED STATES,MONROE,LOUISIANA,71203.0,SOUTH,OFF-AR-10003582,OFFICE SUPPLIES,ART,"BOSTON ELECTRIC PENCIL SHARPENER, MODEL 1818, CHARCOAL BLACK",56.3
3038,US-2016-123960,11/06/2016,16/06/2016,STANDARD CLASS,BD-11605,BRIAN DAHLEN,CONSUMER,UNITED STATES,MONROE,LOUISIANA,71203.0,SOUTH,OFF-PA-10004451,OFFICE SUPPLIES,PAPER,XEROX 222,32.4
3039,US-2016-123960,11/06/2016,16/06/2016,STANDARD CLASS,BD-11605,BRIAN DAHLEN,CONSUMER,UNITED STATES,MONROE,LOUISIANA,71203.0,SOUTH,FUR-FU-10004666,FURNITURE,FURNISHINGS,DAX CLEAR CHANNEL POSTER FRAME,29.16
3040,CA-2018-101749,03/10/2018,08/10/2018,STANDARD CLASS,AS-10045,AARON SMAYLING,CORPORATE,UNITED STATES,PASADENA,CALIFORNIA,91104.0,WEST,FUR-TA-10001520,FURNITURE,TABLES,"LESRO SHEFFIELD COLLECTION COFFEE TABLE, END TABLE, CENTER TABLE, CORNER TABLE",171.288
3041,US-2017-147991,05/05/2017,09/05/2017,STANDARD CLASS,ZD-21925,ZUSCHUSS DONATELLI,CONSUMER,UNITED STATES,CHATTANOOGA,TENNESSEE,37421.0,SOUTH,FUR-FU-10004270,FURNITURE,FURNISHINGS,"ELDON IMAGE SERIES DESK ACCESSORIES, BURGUNDY",16.72
3042,CA-2018-149559,11/09/2018,12/09/2018,SAME DAY,KF-16285,KAREN FERGUSON,HOME OFFICE,UNITED STATES,LONG BEACH,CALIFORNIA,90805.0,WEST,OFF-PA-10003172,OFFICE SUPPLIES,PAPER,XEROX 1996,12.96
3043,CA-2018-149559,11/09/2018,12/09/2018,SAME DAY,KF-16285,KAREN FERGUSON,HOME OFFICE,UNITED STATES,LONG BEACH,CALIFORNIA,90805.0,WEST,OFF-EN-10002312,OFFICE SUPPLIES,ENVELOPES,#10 SELF-SEAL WHITE ENVELOPES,22.18
3044,CA-2018-149559,11/09/2018,12/09/2018,SAME DAY,KF-16285,KAREN FERGUSON,HOME OFFICE,UNITED STATES,LONG BEACH,CALIFORNIA,90805.0,WEST,FUR-CH-10002320,FURNITURE,CHAIRS,HON PAGODA STACKING CHAIRS,2054.272
3045,CA-2016-135174,30/04/2016,02/05/2016,SECOND CLASS,BP-11230,BENJAMIN PATTERSON,CONSUMER,UNITED STATES,TROY,OHIO,45373.0,EAST,TEC-PH-10001530,TECHNOLOGY,PHONES,CISCO UNIFIED IP PHONE 7945G VOIP PHONE,1022.97
3046,CA-2018-125290,06/11/2018,10/11/2018,SECOND CLASS,CC-12430,CHUCK CLARK,HOME OFFICE,UNITED STATES,MINNEAPOLIS,MINNESOTA,55407.0,CENTRAL,OFF-AR-10001216,OFFICE SUPPLIES,ART,NEWELL 339,13.9
3047,CA-2018-125290,06/11/2018,10/11/2018,SECOND CLASS,CC-12430,CHUCK CLARK,HOME OFFICE,UNITED STATES,MINNEAPOLIS,MINNESOTA,55407.0,CENTRAL,OFF-PA-10003127,OFFICE SUPPLIES,PAPER,EASY-STAPLE PAPER,26.38
3048,CA-2015-137351,30/09/2015,04/10/2015,STANDARD CLASS,DB-13615,DOUG BICKFORD,CONSUMER,UNITED STATES,SEATTLE,WASHINGTON,98105.0,WEST,OFF-BI-10003910,OFFICE SUPPLIES,BINDERS,DXL ANGLE-VIEW BINDERS WITH LOCKING RINGS BY SAMSILL,43.176
3049,CA-2018-121419,02/04/2018,04/04/2018,FIRST CLASS,TC-21475,TONY CHAPMAN,HOME OFFICE,UNITED STATES,COLUMBUS,GEORGIA,31907.0,SOUTH,FUR-TA-10004534,FURNITURE,TABLES,BEVIS 44 X 96 CONFERENCE TABLES,411.8
3050,CA-2018-121419,02/04/2018,04/04/2018,FIRST CLASS,TC-21475,TONY CHAPMAN,HOME OFFICE,UNITED STATES,COLUMBUS,GEORGIA,31907.0,SOUTH,TEC-AC-10000892,TECHNOLOGY,ACCESSORIES,NETGEAR N750 DUAL BAND WI-FI GIGABIT ROUTER,360.0
3051,US-2018-148054,06/10/2018,11/10/2018,STANDARD CLASS,NZ-18565,NICK ZANDUSKY,HOME OFFICE,UNITED STATES,MERIDIAN,IDAHO,83642.0,WEST,FUR-FU-10003247,FURNITURE,FURNISHINGS,36X48 HARDFLOOR CHAIRMAT,41.96
3052,US-2018-148054,06/10/2018,11/10/2018,STANDARD CLASS,NZ-18565,NICK ZANDUSKY,HOME OFFICE,UNITED STATES,MERIDIAN,IDAHO,83642.0,WEST,OFF-AP-10004336,OFFICE SUPPLIES,APPLIANCES,"CONQUEST 14 COMMERCIAL HEAVY-DUTY UPRIGHT VACUUM, COLLECTION SYSTEM, ACCESSORY KIT",227.84
3053,US-2018-148054,06/10/2018,11/10/2018,STANDARD CLASS,NZ-18565,NICK ZANDUSKY,HOME OFFICE,UNITED STATES,MERIDIAN,IDAHO,83642.0,WEST,OFF-PA-10001295,OFFICE SUPPLIES,PAPER,COMPUTER PRINTOUT PAPER WITH LETTER-TRIM PERFORATIONS,37.94
3054,CA-2017-128517,09/04/2017,14/04/2017,SECOND CLASS,SW-20350,SEAN WENDT,HOME OFFICE,UNITED STATES,DETROIT,MICHIGAN,48227.0,CENTRAL,TEC-PH-10002555,TECHNOLOGY,PHONES,NORTEL MERIDIAN M5316 DIGITAL PHONE,517.9
3055,CA-2017-128517,09/04/2017,14/04/2017,SECOND CLASS,SW-20350,SEAN WENDT,HOME OFFICE,UNITED STATES,DETROIT,MICHIGAN,48227.0,CENTRAL,OFF-BI-10000831,OFFICE SUPPLIES,BINDERS,STOREX FLEXIBLE POLY BINDERS WITH DOUBLE POCKETS,5.28
3056,US-2016-100377,28/08/2016,01/09/2016,STANDARD CLASS,TS-21370,TODD SUMRALL,CORPORATE,UNITED STATES,CHICAGO,ILLINOIS,60623.0,CENTRAL,TEC-CO-10001046,TECHNOLOGY,COPIERS,CANON IMAGECLASS D680 COPIER / FAX,2799.96
3057,CA-2018-131492,19/10/2018,24/10/2018,SECOND CLASS,HH-15010,HILARY HOLDEN,CORPORATE,UNITED STATES,SAN FRANCISCO,CALIFORNIA,94110.0,WEST,OFF-EN-10002973,OFFICE SUPPLIES,ENVELOPES,AMPAD #10 PEEL & SEEL HOLIDAY ENVELOPES,8.96
3058,CA-2018-131492,19/10/2018,24/10/2018,SECOND CLASS,HH-15010,HILARY HOLDEN,CORPORATE,UNITED STATES,SAN FRANCISCO,CALIFORNIA,94110.0,WEST,OFF-LA-10001641,OFFICE SUPPLIES,LABELS,AVERY 518,31.5
3059,CA-2018-131492,19/10/2018,24/10/2018,SECOND CLASS,HH-15010,HILARY HOLDEN,CORPORATE,UNITED STATES,SAN FRANCISCO,CALIFORNIA,94110.0,WEST,FUR-FU-10003878,FURNITURE,FURNISHINGS,"LINDEN 10"" ROUND WALL CLOCK, BLACK",30.56
3060,CA-2018-131492,19/10/2018,24/10/2018,SECOND CLASS,HH-15010,HILARY HOLDEN,CORPORATE,UNITED STATES,SAN FRANCISCO,CALIFORNIA,94110.0,WEST,FUR-TA-10003837,FURNITURE,TABLES,ANDERSON HICKEY CONGA TABLE TOPS & ACCESSORIES,24.368
3061,CA-2017-144554,07/11/2017,12/11/2017,STANDARD CLASS,DM-13345,DENISE MONTON,CORPORATE,UNITED STATES,NEWARK,OHIO,43055.0,EAST,TEC-AC-10002800,TECHNOLOGY,ACCESSORIES,PLANTRONICS AUDIO 478 STEREO USB HEADSET,119.976
3062,CA-2018-127621,03/03/2018,07/03/2018,STANDARD CLASS,RE-19450,RICHARD EICHHORN,CONSUMER,UNITED STATES,DALLAS,TEXAS,75081.0,CENTRAL,OFF-PA-10001307,OFFICE SUPPLIES,PAPER,"IMPORTANT MESSAGE PADS, 50 4-1/4 X 5-1/2 FORMS PER PAD",26.88
3063,CA-2016-145184,27/11/2016,29/11/2016,FIRST CLASS,JD-16150,JUSTIN DEGGELLER,CORPORATE,UNITED STATES,NEWARK,DELAWARE,19711.0,EAST,TEC-PH-10002350,TECHNOLOGY,PHONES,APPLE EARPODS WITH REMOTE AND MIC,83.97
3064,CA-2016-145184,27/11/2016,29/11/2016,FIRST CLASS,JD-16150,JUSTIN DEGGELLER,CORPORATE,UNITED STATES,NEWARK,DELAWARE,19711.0,EAST,TEC-AC-10000397,TECHNOLOGY,ACCESSORIES,"PERIXX PERIBOARD-512B, ERGONOMIC SPLIT KEYBOARD",104.97
3065,CA-2018-106859,13/03/2018,18/03/2018,SECOND CLASS,BF-11215,BENJAMIN FARHAT,HOME OFFICE,UNITED STATES,ALBUQUERQUE,NEW MEXICO,87105.0,WEST,OFF-ST-10000615,OFFICE SUPPLIES,STORAGE,"SIMPLIFILE PERSONAL FILE, BLACK GRANITE, 15W X 6-15/16D X 11-1/4H",90.8
3066,CA-2018-106859,13/03/2018,18/03/2018,SECOND CLASS,BF-11215,BENJAMIN FARHAT,HOME OFFICE,UNITED STATES,ALBUQUERQUE,NEW MEXICO,87105.0,WEST,TEC-PH-10004531,TECHNOLOGY,PHONES,OTTERBOX COMMUTER SERIES CASE - IPHONE 5 & 5S,140.736
3067,CA-2018-106859,13/03/2018,18/03/2018,SECOND CLASS,BF-11215,BENJAMIN FARHAT,HOME OFFICE,UNITED STATES,ALBUQUERQUE,NEW MEXICO,87105.0,WEST,TEC-AC-10004001,TECHNOLOGY,ACCESSORIES,LOGITECH WIRELESS HEADSET H600 OVER-THE-HEAD DESIGN,214.95
3068,CA-2018-106859,13/03/2018,18/03/2018,SECOND CLASS,BF-11215,BENJAMIN FARHAT,HOME OFFICE,UNITED STATES,ALBUQUERQUE,NEW MEXICO,87105.0,WEST,OFF-PA-10001534,OFFICE SUPPLIES,PAPER,XEROX 230,45.36
3069,CA-2018-106859,13/03/2018,18/03/2018,SECOND CLASS,BF-11215,BENJAMIN FARHAT,HOME OFFICE,UNITED STATES,ALBUQUERQUE,NEW MEXICO,87105.0,WEST,OFF-PA-10001815,OFFICE SUPPLIES,PAPER,XEROX 1885,288.24
3070,US-2018-120089,30/11/2018,30/11/2018,SAME DAY,ML-17755,MAX LUDWIG,HOME OFFICE,UNITED STATES,TOLEDO,OHIO,43615.0,EAST,OFF-AP-10003779,OFFICE SUPPLIES,APPLIANCES,KENSINGTON 7 OUTLET MASTERPIECE POWER CENTER WITH FAX/PHONE LINE PROTECTION,663.936
3071,CA-2015-119375,17/11/2015,22/11/2015,STANDARD CLASS,YC-21895,YOSEPH CARROLL,CORPORATE,UNITED STATES,NEWARK,DELAWARE,19711.0,EAST,OFF-ST-10002011,OFFICE SUPPLIES,STORAGE,SMEAD ADJUSTABLE MOBILE FILE TROLLEY WITH LOCKABLE TOP,2934.33
3072,CA-2015-119375,17/11/2015,22/11/2015,STANDARD CLASS,YC-21895,YOSEPH CARROLL,CORPORATE,UNITED STATES,NEWARK,DELAWARE,19711.0,EAST,FUR-FU-10002379,FURNITURE,FURNISHINGS,ELDON ECONOCLEAT CHAIR MATS FOR LOW PILE CARPETS,124.41
3073,CA-2015-119375,17/11/2015,22/11/2015,STANDARD CLASS,YC-21895,YOSEPH CARROLL,CORPORATE,UNITED STATES,NEWARK,DELAWARE,19711.0,EAST,OFF-AR-10003752,OFFICE SUPPLIES,ART,DELUXE CHALKBOARD ERASER CLEANER,57.75
3074,CA-2017-125206,03/01/2017,05/01/2017,FIRST CLASS,LR-16915,LENA RADFORD,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90045.0,WEST,OFF-ST-10003692,OFFICE SUPPLIES,STORAGE,RECYCLED STEEL PERSONAL FILE FOR HANGING FILE FOLDERS,114.46
3075,CA-2016-126137,03/10/2016,08/10/2016,STANDARD CLASS,BS-11755,BRUCE STEWART,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90032.0,WEST,FUR-BO-10004409,FURNITURE,BOOKCASES,"SAFCO VALUE MATE SERIES STEEL BOOKCASES, BAKED ENAMEL FINISH ON STEEL, GRAY",120.666
3076,CA-2015-143903,20/07/2015,24/07/2015,STANDARD CLASS,KM-16375,KATHERINE MURRAY,HOME OFFICE,UNITED STATES,DALLAS,TEXAS,75217.0,CENTRAL,OFF-ST-10003306,OFFICE SUPPLIES,STORAGE,LETTER SIZE CART,342.864
3077,CA-2015-143903,20/07/2015,24/07/2015,STANDARD CLASS,KM-16375,KATHERINE MURRAY,HOME OFFICE,UNITED STATES,DALLAS,TEXAS,75217.0,CENTRAL,FUR-FU-10003724,FURNITURE,FURNISHINGS,WESTINGHOUSE CLIP-ON GOOSENECK LAMPS,16.74
3078,CA-2015-143903,20/07/2015,24/07/2015,STANDARD CLASS,KM-16375,KATHERINE MURRAY,HOME OFFICE,UNITED STATES,DALLAS,TEXAS,75217.0,CENTRAL,FUR-CH-10002024,FURNITURE,CHAIRS,HON 5400 SERIES TASK CHAIRS FOR BIG AND TALL,981.372
3079,CA-2015-104780,21/05/2015,25/05/2015,STANDARD CLASS,BT-11530,BRADLEY TALBOTT,HOME OFFICE,UNITED STATES,SAN DIEGO,CALIFORNIA,92037.0,WEST,OFF-AR-10003514,OFFICE SUPPLIES,ART,4009 HIGHLIGHTERS BY SANFORD,31.84
3080,CA-2018-101182,04/09/2018,05/09/2018,FIRST CLASS,KB-16405,KATRINA BAVINGER,HOME OFFICE,UNITED STATES,APPLE VALLEY,CALIFORNIA,92307.0,WEST,OFF-PA-10001800,OFFICE SUPPLIES,PAPER,XEROX 220,12.96
3081,CA-2018-101182,04/09/2018,05/09/2018,FIRST CLASS,KB-16405,KATRINA BAVINGER,HOME OFFICE,UNITED STATES,APPLE VALLEY,CALIFORNIA,92307.0,WEST,TEC-PH-10003589,TECHNOLOGY,PHONES,INVISIBLESHIELD BY ZAGG SMUDGE-FREE SCREEN PROTECTOR,43.176
3082,US-2018-132297,27/05/2018,02/06/2018,STANDARD CLASS,DW-13480,DIANNA WILSON,HOME OFFICE,UNITED STATES,LOUISVILLE,KENTUCKY,40214.0,SOUTH,OFF-BI-10003364,OFFICE SUPPLIES,BINDERS,BINDING MACHINE SUPPLIES,58.34
3083,US-2018-132297,27/05/2018,02/06/2018,STANDARD CLASS,DW-13480,DIANNA WILSON,HOME OFFICE,UNITED STATES,LOUISVILLE,KENTUCKY,40214.0,SOUTH,TEC-PH-10002834,TECHNOLOGY,PHONES,GOOGLE NEXUS 5,539.97
3084,CA-2015-100328,28/01/2015,03/02/2015,STANDARD CLASS,JC-15340,JASPER CACIOPPO,CONSUMER,UNITED STATES,NEW YORK CITY,NEW YORK,10024.0,EAST,OFF-BI-10000343,OFFICE SUPPLIES,BINDERS,"PRESSBOARD COVERS WITH STORAGE HOOKS, 9 1/2"" X 11"", LIGHT BLUE",3.928
3085,CA-2018-118773,09/02/2018,14/02/2018,STANDARD CLASS,TP-21415,TOM PRESCOTT,CONSUMER,UNITED STATES,HOUSTON,TEXAS,77070.0,CENTRAL,OFF-BI-10004584,OFFICE SUPPLIES,BINDERS,GBC PROCLICK 150 PRESENTATION BINDING SYSTEM,252.784
3086,CA-2018-118773,09/02/2018,14/02/2018,STANDARD CLASS,TP-21415,TOM PRESCOTT,CONSUMER,UNITED STATES,HOUSTON,TEXAS,77070.0,CENTRAL,TEC-AC-10002402,TECHNOLOGY,ACCESSORIES,RAZER KRAKEN PRO OVER EAR PC AND MUSIC HEADSET,127.984
3087,CA-2018-118773,09/02/2018,14/02/2018,STANDARD CLASS,TP-21415,TOM PRESCOTT,CONSUMER,UNITED STATES,HOUSTON,TEXAS,77070.0,CENTRAL,FUR-FU-10000550,FURNITURE,FURNISHINGS,STACKING TRAYS BY OIC,3.984
3088,CA-2018-118773,09/02/2018,14/02/2018,STANDARD CLASS,TP-21415,TOM PRESCOTT,CONSUMER,UNITED STATES,HOUSTON,TEXAS,77070.0,CENTRAL,OFF-AP-10000055,OFFICE SUPPLIES,APPLIANCES,BELKIN F9S820V06 8 OUTLET SURGE,12.992
3089,US-2018-159205,31/03/2018,02/04/2018,SECOND CLASS,DB-12910,DANIEL BYRD,HOME OFFICE,UNITED STATES,HENDERSON,KENTUCKY,42420.0,SOUTH,FUR-FU-10001591,FURNITURE,FURNISHINGS,ADVANTUS PANEL WALL CERTIFICATE HOLDER - 8.5X11,61.0
3090,US-2018-159205,31/03/2018,02/04/2018,SECOND CLASS,DB-12910,DANIEL BYRD,HOME OFFICE,UNITED STATES,HENDERSON,KENTUCKY,42420.0,SOUTH,TEC-PH-10000526,TECHNOLOGY,PHONES,VTECH CS6719,671.93
3091,CA-2017-112123,03/03/2017,08/03/2017,STANDARD CLASS,BH-11710,BROSINA HOFFMAN,CONSUMER,UNITED STATES,NEWARK,DELAWARE,19711.0,EAST,OFF-BI-10001071,OFFICE SUPPLIES,BINDERS,GBC PROCLICK PUNCH BINDING SYSTEM,447.86
3092,CA-2017-112123,03/03/2017,08/03/2017,STANDARD CLASS,BH-11710,BROSINA HOFFMAN,CONSUMER,UNITED STATES,NEWARK,DELAWARE,19711.0,EAST,TEC-PH-10001557,TECHNOLOGY,PHONES,PYLE PMP37LED,479.95
3093,CA-2017-112123,03/03/2017,08/03/2017,STANDARD CLASS,BH-11710,BROSINA HOFFMAN,CONSUMER,UNITED STATES,NEWARK,DELAWARE,19711.0,EAST,OFF-PA-10001977,OFFICE SUPPLIES,PAPER,XEROX 194,166.44
3094,CA-2016-114468,23/08/2016,23/08/2016,SAME DAY,TD-20995,TAMARA DAHLEN,CONSUMER,UNITED STATES,BOLINGBROOK,ILLINOIS,60440.0,CENTRAL,OFF-SU-10004231,OFFICE SUPPLIES,SUPPLIES,ACME TAGIT STAINLESS STEEL ANTIBACTERIAL SCISSORS,31.68
3095,CA-2016-114468,23/08/2016,23/08/2016,SAME DAY,TD-20995,TAMARA DAHLEN,CONSUMER,UNITED STATES,BOLINGBROOK,ILLINOIS,60440.0,CENTRAL,OFF-PA-10000809,OFFICE SUPPLIES,PAPER,XEROX 206,10.368
3096,CA-2016-114468,23/08/2016,23/08/2016,SAME DAY,TD-20995,TAMARA DAHLEN,CONSUMER,UNITED STATES,BOLINGBROOK,ILLINOIS,60440.0,CENTRAL,OFF-FA-10003021,OFFICE SUPPLIES,FASTENERS,STAPLES,12.032
3097,CA-2016-114468,23/08/2016,23/08/2016,SAME DAY,TD-20995,TAMARA DAHLEN,CONSUMER,UNITED STATES,BOLINGBROOK,ILLINOIS,60440.0,CENTRAL,OFF-AP-10000696,OFFICE SUPPLIES,APPLIANCES,HOLMES ODOR GRABBER,5.768
3098,CA-2018-135692,27/04/2018,01/05/2018,STANDARD CLASS,CV-12805,CYNTHIA VOLTZ,CORPORATE,UNITED STATES,FORT WORTH,TEXAS,76106.0,CENTRAL,OFF-LA-10001158,OFFICE SUPPLIES,LABELS,"AVERY ADDRESS/SHIPPING LABELS FOR TYPEWRITERS, 4"" X 2""",33.12
3099,CA-2018-135692,27/04/2018,01/05/2018,STANDARD CLASS,CV-12805,CYNTHIA VOLTZ,CORPORATE,UNITED STATES,FORT WORTH,TEXAS,76106.0,CENTRAL,FUR-BO-10002268,FURNITURE,BOOKCASES,SAUDER BARRISTER BOOKCASES,220.2656
3100,CA-2018-131233,14/04/2018,19/04/2018,STANDARD CLASS,CS-12355,CHRISTINE SUNDARESAM,CONSUMER,UNITED STATES,NEW YORK CITY,NEW YORK,10024.0,EAST,OFF-BI-10000829,OFFICE SUPPLIES,BINDERS,AVERY NON-STICK BINDERS,10.776
3101,CA-2018-131233,14/04/2018,19/04/2018,STANDARD CLASS,CS-12355,CHRISTINE SUNDARESAM,CONSUMER,UNITED STATES,NEW YORK CITY,NEW YORK,10024.0,EAST,FUR-BO-10003441,FURNITURE,BOOKCASES,"BUSH WESTFIELD COLLECTION BOOKCASES, FULLY ASSEMBLED",242.352
3102,CA-2018-119578,22/12/2018,27/12/2018,SECOND CLASS,JG-15310,JASON GROSS,CORPORATE,UNITED STATES,PROVIDENCE,RHODE ISLAND,2908.0,EAST,OFF-SU-10003505,OFFICE SUPPLIES,SUPPLIES,PREMIER ELECTRIC LETTER OPENER,695.16
3103,CA-2018-119578,22/12/2018,27/12/2018,SECOND CLASS,JG-15310,JASON GROSS,CORPORATE,UNITED STATES,PROVIDENCE,RHODE ISLAND,2908.0,EAST,FUR-BO-10003660,FURNITURE,BOOKCASES,"BUSH CUBIX COLLECTION BOOKCASES, FULLY ASSEMBLED",220.98
3104,CA-2017-124562,08/12/2017,12/12/2017,STANDARD CLASS,JP-16135,JULIE PRESCOTT,HOME OFFICE,UNITED STATES,COLUMBUS,OHIO,43229.0,EAST,OFF-BI-10001267,OFFICE SUPPLIES,BINDERS,"UNIVERSAL RECYCLED HANGING PRESSBOARD REPORT BINDERS, LETTER SIZE",12.957
3105,US-2018-140074,23/03/2018,29/03/2018,STANDARD CLASS,EC-14050,ERIN CREIGHTON,CONSUMER,UNITED STATES,NEW YORK CITY,NEW YORK,10024.0,EAST,OFF-PA-10002741,OFFICE SUPPLIES,PAPER,XEROX 1980,25.68
3106,CA-2017-103037,25/07/2017,29/07/2017,STANDARD CLASS,KH-16630,KEN HEIDEL,CORPORATE,UNITED STATES,HOUSTON,TEXAS,77070.0,CENTRAL,OFF-LA-10004345,OFFICE SUPPLIES,LABELS,AVERY 493,15.712
3107,CA-2018-127460,10/07/2018,14/07/2018,STANDARD CLASS,FG-14260,FRANK GASTINEAU,HOME OFFICE,UNITED STATES,AURORA,ILLINOIS,60505.0,CENTRAL,OFF-ST-10004340,OFFICE SUPPLIES,STORAGE,"FELLOWES MOBILE FILE CART, BLACK",298.464
3108,CA-2017-121671,17/07/2017,22/07/2017,STANDARD CLASS,AA-10480,ANDREW ALLEN,CONSUMER,UNITED STATES,SPRINGFIELD,MISSOURI,65807.0,CENTRAL,OFF-PA-10001471,OFFICE SUPPLIES,PAPER,STRATHMORE PHOTO FRAME CARDS,21.93
3109,CA-2017-121671,17/07/2017,22/07/2017,STANDARD CLASS,AA-10480,ANDREW ALLEN,CONSUMER,UNITED STATES,SPRINGFIELD,MISSOURI,65807.0,CENTRAL,OFF-ST-10002344,OFFICE SUPPLIES,STORAGE,"CARINA 42""HX23 3/4""W MEDIA STORAGE UNIT",242.94
3110,CA-2017-121671,17/07/2017,22/07/2017,STANDARD CLASS,AA-10480,ANDREW ALLEN,CONSUMER,UNITED STATES,SPRINGFIELD,MISSOURI,65807.0,CENTRAL,OFF-PA-10001892,OFFICE SUPPLIES,PAPER,"REDIFORM WIREBOUND ""PHONE MEMO"" MESSAGE BOOK, 11 X 5-3/4",7.64
3111,CA-2017-121671,17/07/2017,22/07/2017,STANDARD CLASS,AA-10480,ANDREW ALLEN,CONSUMER,UNITED STATES,SPRINGFIELD,MISSOURI,65807.0,CENTRAL,OFF-PA-10001934,OFFICE SUPPLIES,PAPER,XEROX 1993,51.84
3112,CA-2017-121671,17/07/2017,22/07/2017,STANDARD CLASS,AA-10480,ANDREW ALLEN,CONSUMER,UNITED STATES,SPRINGFIELD,MISSOURI,65807.0,CENTRAL,OFF-ST-10000078,OFFICE SUPPLIES,STORAGE,TENNSCO 6- AND 18-COMPARTMENT LOCKERS,265.17
3113,CA-2017-150350,23/08/2017,30/08/2017,STANDARD CLASS,MS-17770,MAXWELL SCHWARTZ,CONSUMER,UNITED STATES,SEATTLE,WASHINGTON,98105.0,WEST,TEC-MA-10001972,TECHNOLOGY,MACHINES,OKIDATA C331DN PRINTER,837.6
